base_total_goals,share_scale,mismatch_total_bonus,mismatch_scale,draw_boost_max,draw_boost_scale,status,error,n_matches,accuracy,mean_brier_score,mean_log_loss,mean_actual_outcome_probability,predicted_draw_rate,actual_draw_rate,draw_calibration_error,goal_mae,goal_rmse
2.55,320,0.5,800,0.035,100,ok,,866,0.6004618937644342,0.5369514450873722,0.9132510867990534,0.43877587461142337,0.24126217711027195,0.22632794457274827,0.014934232537523684,0.9519547229252715,1.2746073357768357
2.55,320,0.5,800,0.015,100,ok,,866,0.6004618937644342,0.5368403453463598,0.9132529124437957,0.4395861728213126,0.2353750903660991,0.22632794457274827,0.009047145793350836,0.9519547229252715,1.2746073357768357
2.45,320,0.9,650,0.035,100,ok,,866,0.6004618937644342,0.5370789237527004,0.913253240272633,0.43834061087894344,0.24410403788729415,0.22632794457274827,0.017776093314545882,0.9455093811751569,1.2705320361113803
2.45,320,0.9,650,0.015,150,ok,,866,0.6004618937644342,0.5370366525718353,0.9132601565487117,0.438736515176588,0.23985561346264564,0.22632794457274827,0.01352766888989737,0.9455093811751569,1.2705320361113803
2.55,320,0.7,800,0.015,220,ok,,866,0.6004618937644342,0.5370170370232821,0.9132614848981516,0.43890746793428753,0.23850099497577543,0.22632794457274827,0.012173050403027158,0.9514052531824889,1.2723797283621996
2.45,320,0.7,650,0.025,100,ok,,866,0.6004618937644342,0.5370089005928024,0.9132632619924983,0.4386477323752282,0.2412390331803518,0.22632794457274827,0.01491108860760354,0.9458357249294932,1.2719656144541576
2.55,320,0.9,650,0.045,220,ok,,866,0.6004618937644342,0.5374138449369849,0.9132896399960518,0.43759240307181324,0.2510853597267274,0.22632794457274827,0.02475741515397914,0.9536377864992666,1.2695762384519618
2.55,320,0.7,650,0.035,300,ok,,866,0.6004618937644342,0.5374185424104764,0.9133372030932102,0.4375491800028367,0.24905288064032413,0.22632794457274827,0.022724936067575863,0.9539641302536027,1.2709669999875879
2.45,320,0.7,650,0.0,100,ok,,866,0.6004618937644342,0.5369114610120111,0.9133403540698259,0.4396589756346752,0.2338801747501357,0.22632794457274827,0.007552230177387431,0.9458357249294932,1.2719656144541576
2.45,320,0.7,650,0.0,150,ok,,866,0.6004618937644342,0.5369114610120111,0.9133403540698259,0.4396589756346752,0.2338801747501357,0.22632794457274827,0.007552230177387431,0.9458357249294932,1.2719656144541576
2.45,320,0.7,650,0.0,220,ok,,866,0.6004618937644342,0.5369114610120111,0.9133403540698259,0.4396589756346752,0.2338801747501357,0.22632794457274827,0.007552230177387431,0.9458357249294932,1.2719656144541576
2.45,320,0.7,650,0.0,300,ok,,866,0.6004618937644342,0.5369114610120111,0.9133403540698259,0.4396589756346752,0.2338801747501357,0.22632794457274827,0.007552230177387431,0.9458357249294932,1.2719656144541576
2.55,320,0.5,800,0.045,100,ok,,866,0.6004618937644342,0.5370768567154539,0.9133660042829171,0.43837072550647876,0.24420572048235842,0.22632794457274827,0.01787777590961015,0.9519547229252715,1.2746073357768357
2.55,320,0.5,800,0.015,150,ok,,866,0.6004618937644342,0.5369760249277988,0.9133678977133588,0.4391725537058222,0.23701375268562347,0.22632794457274827,0.0106858081128752,0.9519547229252715,1.2746073357768357
2.45,320,0.7,650,0.035,100,ok,,866,0.6004618937644342,0.5371293694676901,0.9133690683119379,0.43824323507144936,0.24418257655243822,0.22632794457274827,0.01785463197968995,0.9458357249294932,1.2719656144541576
2.55,320,0.5,650,0.045,150,ok,,866,0.6004618937644342,0.5371686485470105,0.9133729743725961,0.4382854164637253,0.24676645658682705,0.22632794457274827,0.020438512014078786,0.9549142491955085,1.2748182666129824
2.55,320,0.9,800,0.035,150,ok,,866,0.6004618937644342,0.5372138823460575,0.9133744735038142,0.4380356353723731,0.24490457181163938,0.22632794457274827,0.018576627238891114,0.9513394682951647,1.271847724764124
2.45,320,0.7,650,0.015,150,ok,,866,0.6004618937644342,0.5370871757775858,0.9133760083959455,0.4386391456659985,0.23993415212778973,0.22632794457274827,0.013606207555041466,0.9458357249294932,1.2719656144541576
2.55,320,0.7,800,0.035,150,ok,,866,0.6004618937644342,0.5372200032404705,0.9133909247932372,0.43802129905957105,0.24491635059183028,0.22632794457274827,0.018588406019082016,0.9514052531824889,1.2723797283621996
2.55,320,0.9,800,0.015,300,ok,,866,0.6004618937644342,0.5371645952416991,0.9133924970474687,0.438515285658824,0.23978954083546236,0.22632794457274827,0.013461596262714093,0.9513394682951647,1.271847724764124
2.55,320,0.7,650,0.045,220,ok,,866,0.6004618937644342,0.53746071434558,0.913398917158867,0.43750021936008243,0.2511591842129232,0.22632794457274827,0.024831239640174946,0.9539641302536027,1.2709669999875879
2.55,320,0.5,500,0.035,300,ok,,866,0.6004618937644342,0.5372947527228337,0.9134047146945816,0.43810088206984904,0.24677523191673265,0.22632794457274827,0.020447287343984377,0.960250196562424,1.2764874891308509
2.55,320,0.7,800,0.015,300,ok,,866,0.6004618937644342,0.5371707820103425,0.9134089674220611,0.4385009537101046,0.23980131961565324,0.22632794457274827,0.013473375042904967,0.9514052531824889,1.2723797283621996
2.45,320,0.9,650,0.025,150,ok,,866,0.6004618937644342,0.5372406157056094,0.9134297387473318,0.43805662148503294,0.24389159838108168,0.22632794457274827,0.017563653808333413,0.9455093811751569,1.2705320361113803
2.45,320,0.9,650,0.045,100,ok,,866,0.6004618937644342,0.5372459456074719,0.9134338368610826,0.4379361123546642,0.2470475812593806,0.22632794457274827,0.02071963668663232,0.9455093811751569,1.2705320361113803
2.45,320,0.9,650,0.015,220,ok,,866,0.6004618937644342,0.5372203457712258,0.9134363159540894,0.4382613917632322,0.24151222768346284,0.22632794457274827,0.01518428311071457,0.9455093811751569,1.2705320361113803
2.55,320,0.5,500,0.045,220,ok,,866,0.6004618937644342,0.5373230602419896,0.9134496074213013,0.438051454770405,0.24888153548933178,0.22632794457274827,0.022553590916583516,0.960250196562424,1.2764874891308509
2.55,320,0.5,800,0.025,150,ok,,866,0.6004618937644342,0.537127446730025,0.9134514428349684,0.43849165852388394,0.24104973760405946,0.22632794457274827,0.014721793031311187,0.9519547229252715,1.2746073357768357
2.55,320,0.5,800,0.0,100,ok,,866,0.6004618937644342,0.5368792786163574,0.913466489086359,0.44019389647872953,0.23095977530796946,0.22632794457274827,0.004631830735221193,0.9519547229252715,1.2746073357768357
2.55,320,0.5,800,0.0,150,ok,,866,0.6004618937644342,0.5368792786163574,0.913466489086359,0.44019389647872953,0.23095977530796946,0.22632794457274827,0.004631830735221193,0.9519547229252715,1.2746073357768357
2.55,320,0.5,800,0.0,220,ok,,866,0.6004618937644342,0.5368792786163574,0.913466489086359,0.44019389647872953,0.23095977530796946,0.22632794457274827,0.004631830735221193,0.9519547229252715,1.2746073357768357
2.55,320,0.5,800,0.0,300,ok,,866,0.6004618937644342,0.5368792786163574,0.913466489086359,0.44019389647872953,0.23095977530796946,0.22632794457274827,0.004631830735221193,0.9519547229252715,1.2746073357768357
2.45,320,0.5,500,0.025,100,ok,,866,0.6004618937644342,0.5369597550158962,0.9134687242554228,0.43922226397341557,0.23881981668516755,0.22632794457274827,0.012491872112419283,0.9497374975442179,1.2766577818513098
2.45,320,0.5,500,0.015,100,ok,,866,0.6004618937644342,0.5369061378750094,0.9134722544447589,0.4396275203548965,0.23587627331308114,0.22632794457274827,0.009548328740332873,0.9497374975442179,1.2766577818513098
2.55,320,0.5,650,0.025,300,ok,,866,0.6004618937644342,0.5372652054592052,0.913473788646507,0.43817622811061846,0.24362271818444678,0.22632794457274827,0.01729477361169851,0.9549142491955085,1.2748182666129824
2.55,320,0.9,800,0.025,220,ok,,866,0.6004618937644342,0.5373103661286389,0.9134883575349082,0.4379237701308899,0.24362961059456528,0.22632794457274827,0.017301666021817014,0.9513394682951647,1.271847724764124
2.55,320,0.7,800,0.025,220,ok,,866,0.6004618937644342,0.5373165327645206,0.9135048220827979,0.4379094368618186,0.24364138937475624,0.22632794457274827,0.01731344480200797,0.9514052531824889,1.2723797283621996
2.55,320,0.5,800,0.015,220,ok,,866,0.6004618937644342,0.5371456258157121,0.9135206648371116,0.4386969476499223,0.23867036690644067,0.22632794457274827,0.012342422333692399,0.9519547229252715,1.2746073357768357
2.65,320,0.9,800,0.045,300,ok,,866,0.6004618937644342,0.537659963387513,0.9135314794417296,0.4369969823907249,0.25215034144188375,0.22632794457274827,0.025822396869135483,0.9601890890843986,1.271908970092457
2.45,320,0.5,500,0.035,100,ok,,866,0.6004618937644342,0.5370599454481593,0.913542592597843,0.4388170075919346,0.241763360057254,0.22632794457274827,0.015435415484505721,0.9497374975442179,1.2766577818513098
2.45,320,0.7,650,0.025,150,ok,,866,0.6004618937644342,0.537291224334044,0.9135456169793803,0.43795925902021404,0.24397013704622572,0.22632794457274827,0.017642192473477453,0.9458357249294932,1.2719656144541576
2.65,320,0.7,800,0.045,300,ok,,866,0.6004618937644342,0.5376656973738901,0.9135469641163532,0.43698347395338055,0.2521613784176533,0.22632794457274827,0.025833433844905024,0.9602548739717228,1.2724336273227819
2.45,320,0.7,650,0.045,100,ok,,866,0.6004618937644342,0.5372964057954754,0.913549669397587,0.43783873776767057,0.24712611992452468,0.22632794457274827,0.020798175351776416,0.9458357249294932,1.2719656144541576
2.45,320,0.7,650,0.015,220,ok,,866,0.6004618937644342,0.53727114412564,0.9135522522549303,0.4381640444307834,0.2415907663486069,0.22632794457274827,0.015262821775858637,0.9458357249294932,1.2719656144541576
2.55,320,0.5,650,0.035,220,ok,,866,0.6004618937644342,0.5373602246237138,0.9135585196920295,0.4378552952938449,0.2465959048502978,0.22632794457274827,0.02026796027754954,0.9549142491955085,1.2748182666129824
2.45,320,0.5,500,0.015,150,ok,,866,0.6004618937644342,0.5370408386064789,0.9135848309513102,0.4392135507805398,0.2375149356326055,0.22632794457274827,0.011186991059857238,0.9497374975442179,1.2766577818513098
2.45,320,0.9,650,0.015,300,ok,,866,0.6004618937644342,0.5373845180473514,0.9136005252501619,0.437855283007292,0.24281255232334067,0.22632794457274827,0.016484607750592406,0.9455093811751569,1.2705320361113803
2.45,320,0.5,500,0.0,100,ok,,866,0.6004618937644342,0.5369130370850096,0.9136278857565512,0.440235404927118,0.23146095825495147,0.22632794457274827,0.005133013682203202,0.9497374975442179,1.2766577818513098
2.45,320,0.5,500,0.0,150,ok,,866,0.6004618937644342,0.5369130370850096,0.9136278857565512,0.440235404927118,0.23146095825495147,0.22632794457274827,0.005133013682203202,0.9497374975442179,1.2766577818513098
2.45,320,0.5,500,0.0,220,ok,,866,0.6004618937644342,0.5369130370850096,0.9136278857565512,0.440235404927118,0.23146095825495147,0.22632794457274827,0.005133013682203202,0.9497374975442179,1.2766577818513098
2.45,320,0.5,500,0.0,300,ok,,866,0.6004618937644342,0.5369130370850096,0.9136278857565512,0.440235404927118,0.23146095825495147,0.22632794457274827,0.005133013682203202,0.9497374975442179,1.2766577818513098
2.55,320,0.5,800,0.035,150,ok,,866,0.6004618937644342,0.5373484079412633,0.9136500460962098,0.4378107633419458,0.2450857225224955,0.22632794457274827,0.01875777794974723,0.9519547229252715,1.2746073357768357
2.55,320,0.5,800,0.015,300,ok,,866,0.6004618937644342,0.5373002498081572,0.9136684439089755,0.4382905117758096,0.2399706915463185,0.22632794457274827,0.013642746973570236,0.9519547229252715,1.2746073357768357
2.55,320,0.9,800,0.045,150,ok,,866,0.6004618937644342,0.5375041215204244,0.9136846981307676,0.43735471613207993,0.24894055673007537,0.22632794457274827,0.0226126121573271,0.9513394682951647,1.271847724764124
2.45,320,0.5,500,0.045,100,ok,,866,0.6004618937644342,0.5372067091717985,0.9136917197022797,0.4384117512104536,0.2447069034293404,0.22632794457274827,0.01837895885659213,0.9497374975442179,1.2766577818513098
2.45,320,0.7,500,0.035,300,ok,,866,0.6004618937644342,0.5376329266291183,0.913697376023255,0.4372991699261968,0.2508443340444934,0.22632794457274827,0.024516389471745142,0.9502700458568376,1.2715253492475846
2.55,320,0.7,800,0.045,150,ok,,866,0.6004618937644342,0.5375102503013957,0.9137011517096072,0.43734038035002254,0.2489523355102663,0.22632794457274827,0.02262439093751803,0.9514052531824889,1.2723797283621996
2.45,320,0.5,500,0.025,150,ok,,866,0.6004618937644342,0.5372129658799613,0.9137033199083712,0.438532314682821,0.24155092055104152,0.22632794457274827,0.015222975978293252,0.9497374975442179,1.2766577818513098
2.45,320,0.9,650,0.035,150,ok,,866,0.6004618937644342,0.5375141031505302,0.9137119237670313,0.4373767277934777,0.24792758329951767,0.22632794457274827,0.0215996387267694,0.9455093811751569,1.2705320361113803
2.45,320,0.7,650,0.015,300,ok,,866,0.6004618937644342,0.5374356944296498,0.9137165774628697,0.437757965783485,0.24289109098848474,0.22632794457274827,0.016563146415736474,0.9458357249294932,1.2719656144541576
2.45,320,0.5,500,0.015,220,ok,,866,0.6004618937644342,0.5372079283956623,0.9137318980224465,0.43873757485696563,0.23917154985342265,0.22632794457274827,0.01284360528067438,0.9497374975442179,1.2766577818513098
2.55,320,0.5,800,0.025,220,ok,,866,0.6004618937644342,0.5374458357893276,0.9137642474702942,0.4376989817640508,0.24381076130542143,0.22632794457274827,0.017482816732673157,0.9519547229252715,1.2746073357768357
2.45,320,0.9,650,0.025,220,ok,,866,0.6004618937644342,0.5375824779209504,0.9137805738926991,0.43726474912943974,0.24665262208244362,0.22632794457274827,0.020324677509695355,0.9455093811751569,1.2705320361113803
2.55,320,0.9,800,0.025,300,ok,,866,0.6004618937644342,0.537600372582747,0.913788741315374,0.4372462409557738,0.24579681832769504,0.22632794457274827,0.01946887375494677,0.9513394682951647,1.271847724764124
2.65,320,0.5,800,0.045,300,ok,,866,0.6004618937644342,0.5377876447010908,0.9137926407114598,0.43678388983767086,0.25232078472843583,0.22632794457274827,0.025992840155687563,0.9608043437145053,1.274576332420297
2.55,320,0.7,800,0.025,300,ok,,866,0.6004618937644342,0.5376066216467005,0.9138052298146296,0.43723191315484705,0.24580859710788597,0.22632794457274827,0.0194806525351377,0.9514052531824889,1.2723797283621996
2.45,320,0.7,500,0.045,220,ok,,866,0.6004618937644342,0.5377089159699491,0.913813309937972,0.4372506030297924,0.2529506376170926,0.22632794457274827,0.02662269304434431,0.9502700458568376,1.2715253492475846
2.45,320,0.7,650,0.035,150,ok,,866,0.6004618937644342,0.5375647971940289,0.9138278284019363,0.4372793723744296,0.24800612196466176,0.22632794457274827,0.021678177391913495,0.9458357249294932,1.2719656144541576
2.45,320,0.5,500,0.015,300,ok,,866,0.6004618937644342,0.5373603071284998,0.9138742216559748,0.43833087337077936,0.2404718744933005,0.22632794457274827,0.014143929920552245,0.9497374975442179,1.2766577818513098
2.45,320,0.9,500,0.045,300,ok,,866,0.6004618937644342,0.5379975759662273,0.9138863312335312,0.4365820891342623,0.2563758895279772,0.22632794457274827,0.030047944955228917,0.9493291428338594,1.2680921136424779
2.55,320,0.9,800,0.035,220,ok,,866,0.6004618937644342,0.5377079489308584,0.9138913749476674,0.43692573709788624,0.24877000499354612,0.22632794457274827,0.022442060420797855,0.9513394682951647,1.271847724764124
2.45,320,0.7,650,0.025,220,ok,,866,0.6004618937644342,0.5376335450533481,0.9138965930655375,0.4371674236281889,0.2467311607475877,0.22632794457274827,0.020403216174839423,0.9458357249294932,1.2719656144541576
2.55,320,0.7,800,0.035,220,ok,,866,0.6004618937644342,0.5377141448977907,0.9139078480214771,0.4369114057893497,0.24878178377373703,0.22632794457274827,0.022453839200988757,0.9514052531824889,1.2723797283621996
2.45,320,0.5,500,0.035,150,ok,,866,0.6004618937644342,0.5374546341607794,0.913935413661982,0.43785107858510214,0.24558690546947748,0.22632794457274827,0.01925896089672921,0.9497374975442179,1.2766577818513098
2.45,320,0.5,650,0.015,100,ok,,866,0.6004618937644342,0.5373195989916055,0.9139359610182195,0.43837472010940803,0.23890750372838507,0.22632794457274827,0.0125795591556368,0.9467858438713989,1.2760906073615919
2.55,320,0.9,650,0.045,300,ok,,866,0.6004618937644342,0.5380110343213949,0.9139543248056071,0.4363693997739432,0.25498633364636103,0.22632794457274827,0.02865838907361276,0.9536377864992666,1.2695762384519618
2.55,320,0.5,800,0.045,150,ok,,866,0.6004618937644342,0.5376389085615136,0.9139603613398051,0.4371298681600076,0.2491217074409315,0.22632794457274827,0.022793762868183243,0.9519547229252715,1.2746073357768357
2.45,320,0.5,650,0.025,100,ok,,866,0.6004618937644342,0.5373938551385432,0.913965249090482,0.437970255935106,0.24185104710047153,0.22632794457274827,0.015523102527723265,0.9467858438713989,1.2760906073615919
2.45,320,0.5,500,0.025,220,ok,,866,0.6004618937644342,0.5375271782191177,0.9140066844459941,0.43773902147686394,0.24431194425240343,0.22632794457274827,0.017983999679655166,0.9497374975442179,1.2766577818513098
2.55,320,0.5,650,0.035,300,ok,,866,0.6004618937644342,0.537785897512124,0.9140086458215112,0.4369048721401506,0.24962999567667943,0.22632794457274827,0.02330205110393116,0.9549142491955085,1.2748182666129824
2.45,320,0.5,650,0.0,100,ok,,866,0.6004618937644342,0.5372955287039105,0.914041371120898,0.4389814163708611,0.2344921886702554,0.22632794457274827,0.008164244097507128,0.9467858438713989,1.2760906073615919
2.45,320,0.5,650,0.0,150,ok,,866,0.6004618937644342,0.5372955287039105,0.914041371120898,0.4389814163708611,0.2344921886702554,0.22632794457274827,0.008164244097507128,0.9467858438713989,1.2760906073615919
2.45,320,0.5,650,0.0,220,ok,,866,0.6004618937644342,0.5372955287039105,0.914041371120898,0.4389814163708611,0.2344921886702554,0.22632794457274827,0.008164244097507128,0.9467858438713989,1.2760906073615919
2.45,320,0.5,650,0.0,300,ok,,866,0.6004618937644342,0.5372955287039105,0.914041371120898,0.4389814163708611,0.2344921886702554,0.22632794457274827,0.008164244097507128,0.9467858438713989,1.2760906073615919
